0,0,0,1019,47,0.800320983,1049,51,0.821483135,1055,102,0.699971259,1031,106,0.171700686,984,43,0.713881254,954,94,0.784199595,948,129,0.54494679,1007,149,0.788173795,984,203,0.706206143,960,258,0.638300896,972,145,0.710456669,954,203,0.660620272,948,254,0.612848282,0,0,0,0,0,0,1043,16,0.35449636,1013,16,0.323886663,fall_001_000000000000_keypoints,0
0,0,0,1019,47,0.772892952,1049,51,0.825303376,1061,98,0.727511108,1031,106,0.189266279,984,43,0.739896715,954,94,0.797493458,948,129,0.545846283,1007,149,0.773086548,984,207,0.715992212,960,262,0.625972867,972,145,0.700511277,954,203,0.699223518,948,258,0.619990766,0,0,0,0,0,0,1043,16,0.346984118,1013,16,0.328029573,fall_001_000000000001_keypoints,0
0,0,0,1019,47,0.820196867,1043,51,0.735595763,1061,98,0.552767038,1031,110,0.136524931,996,43,0.566565037,960,94,0.750864506,948,129,0.474989384,1001,149,0.780057549,978,207,0.717333972,960,258,0.651337266,978,149,0.689013064,960,203,0.649386168,948,258,0.576111555,0,0,0,0,0,0,1043,16,0.357298136,1013,16,0.342161566,fall_001_000000000002_keypoints,0
0,0,0,1019,47,0.828848898,1055,51,0.832445145,1061,98,0.71452266,1037,110,0.208367482,984,43,0.782721043,954,94,0.83388406,942,133,0.530559659,1007,149,0.788965642,984,207,0.733632803,960,258,0.654318273,972,149,0.689517736,954,203,0.705301881,948,258,0.595560074,0,0,0,0,0,0,1043,20,0.46591121,1013,16,0.409935802,fall_001_000000000003_keypoints,0
0,0,0,1019,51,0.817295015,1049,55,0.795316219,1061,102,0.708699286,1037,121,0.206013888,984,47,0.720361054,954,94,0.831595421,942,129,0.520495474,1001,149,0.772696257,978,207,0.721881568,960,262,0.621952653,972,149,0.650080085,954,203,0.676773667,948,262,0.523295403,0,0,0,0,0,0,1043,20,0.466935635,1007,16,0.455565393,fall_001_000000000004_keypoints,0
0,0,0,1013,55,0.80940032,1037,59,0.463517636,1049,106,0.399637341,1025,137,0.220367521,990,51,0.547257364,954,102,0.628448069,942,137,0.380404711,990,153,0.649157584,960,211,0.712990344,948,266,0.590974033,978,153,0.653283894,966,211,0.613225281,954,266,0.543808877,0,0,0,0,0,0,1043,20,0.483086884,1007,20,0.604905725,fall_001_000000000005_keypoints,0
0,0,0,1007,55,0.866498888,1043,59,0.767972946,1043,117,0.822304845,1049,153,0.657202959,972,51,0.735802174,948,102,0.780648947,930,137,0.562173665,990,157,0.679477096,972,215,0.636738062,948,274,0.610046625,966,153,0.677399099,954,211,0.703735173,942,274,0.541071236,0,0,0,0,0,0,1037,20,0.515606701,996,16,0.491102457,fall_001_000000000006_keypoints,0
0,0,0,996,55,0.873067796,1031,59,0.775923491,1037,117,0.745788157,1031,157,0.653728545,966,55,0.738655031,942,106,0.803262234,924,145,0.602011621,990,160,0.765703976,972,219,0.641562045,954,274,0.604222476,960,157,0.753887892,948,215,0.631891012,930,274,0.583079576,0,0,0,0,0,0,1019,20,0.543915927,984,20,0.63369298,fall_001_000000000007_keypoints,0
0,0,0,990,55,0.818406641,1025,59,0.835370183,1037,110,0.765576422,1019,149,0.62127167,954,55,0.787044883,930,102,0.850780368,919,141,0.568510532,990,157,0.671630859,972,219,0.629146934,960,274,0.58719188,948,157,0.72698158,936,215,0.714508057,924,278,0.619130969,0,0,0,0,0,0,1013,20,0.514313817,978,20,0.594527364,fall_001_000000000008_keypoints,0
0,0,0,984,55,0.901590228,1019,55,0.842621684,1025,113,0.799769938,1013,145,0.568787038,948,51,0.788918018,924,110,0.714990199,913,149,0.598536849,984,160,0.748193264,966,219,0.609511852,960,274,0.572634697,942,157,0.687219262,936,215,0.72369808,930,278,0.615787327,0,0,0,0,0,0,1007,20,0.512110472,966,20,0.516341507,fall_001_000000000009_keypoints,0
0,0,0,978,55,0.882024229,1013,59,0.738161325,1013,113,0.632192612,996,153,0.586987138,942,59,0.646038592,919,110,0.743358016,907,153,0.520194113,966,160,0.683561563,954,219,0.627238572,942,278,0.509902418,948,160,0.663418174,936,219,0.679906726,936,278,0.538597584,0,0,0,0,0,0,996,20,0.535208821,954,20,0.703813374,fall_001_000000000010_keypoints,0
